customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
FRANK F. SCOTT (LIVERPOOL) EXPORTS LIMITED,00301580,00002963,00002963,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
FRANK WRIGHT LIMITED,00303843,00002360,00002360,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
FUJITSU SERVICES LIMITED,00300801,00000440,00000440,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
G & M POWER PLANT LIMITED,00305924,00002362,00002362,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GEO.W.NEALE LIMITED,00300357,00002378,00002378,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GEORGE STANLEY (PAPER) LIMITED,00301091,00002381,00002381,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GEORGE WILD (LONDON) LIMITED,00302188,00002864,00002864,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
GILLESPIE BROS & COMPANY LIMITED,00300757,00002632,00002632,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GOODWIN BARSBY LTD,00303982,00000832,00000832,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
GRAVFIL MACHINES LIMITED,00300764,00000833,00000833,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RUKL LIMITED,00300101,00003346,00003346,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RUSSIAN FEDERATION RUS,NULL,00005657,00005657,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
SAIF (U.K.) LIMITED,00307723,00003199,00003199,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SANFORD UK LIMITED,00300248,00003290,00003290,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
SCHERING-PLOUGH LIMITED,00304023,00003294,00003294,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCHOFIELD & SIMS LIMITED,00301535,00003295,00003295,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCOTT WILSON LTD,00303126,00000370,00000370,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCOTTISH COURAGE BRANDS LIMITED,00301880,00003378,00003378,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SECURON (AMERSHAM) LIMITED,00303322,00003383,00003383,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SELAB HOLDINGS LTD,00307406,00002041,00002041,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SELLERS ENGINEERS LIMITED,00301536,00000376,00000376,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SELOC REALISATIONS LIMITED,00301683,00000375,00000375,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SERCK INDUSTRIES LTD,00303046,00004052,00004052,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SERICOL LIMITED,00300409,00003385,00003385,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SEVEN SEAS LIMITED,00307636,00003387,00003387,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SIEMENS SHELFCO (1) LTD,00302163,00003936,00003936,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SIMPSON READY FOODS LIMITED,00301692,00003395,00003395,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SLAYGOLD LIMITED,00308641,00003398,00003398,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SMITH & NEPHEW PLC,00300416,00001005,00001005,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SMURFIT UK LIMITED,00301863,00003401,00003401,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SN IMPEX (U.K.) LIMITED,00301177,00003402,00003402,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SOLIOS THERMAL LIMITED,00302402,00003968,00003968,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SOLO SPRAYERS LIMITED,00302316,00003403,00003403,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SOMALIA SOM,NULL,00005623,00005623,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
SOMNICULOUS NO. 1 LIMITED,00307326,00003404,00003404,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SOUTHCOTE GENERAL MERCHANTS LIMITED,00301063,00003407,00003407,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
SPAREX LIMITED,00302768,00002962,00002962,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SPARROW HARDWICK LIMITED,00307299,00003317,00003317,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SPEAR & JACKSON INTERNATIONAL LIMITED,00304062,00003409,00003409,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SPOONER VICARS LIMITED,00301998,00001820,00001820,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SR TECHNICS UK LIMITED,00302244,00004598,00004598,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00307571,00005710,00005710,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
STANDARD CHARTERED BANK PLC,00307571,00005694,00005694,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD MOTOR PRODUCTS EUROPE LIMITED,00307415,00003497,00003497,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STAR BOTTLING LIMITED,00303194,00000413,00000413,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STEEL TRADERS LIMITED,00302343,00003499,00003499,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HAWKSLEY & SONS LIMITED,00306566,00002496,00002496,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HEMS AGRICULTURE LIMITED,00307181,00003201,00003201,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
HILL SAMUEL FOREIGN TRADING LTD,00307707,00000390,00000390,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HOUDRET & CO LTD,00300746,00000836,00000836,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300342,00004566,00004566,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
DL LOAN (ENHANCED)
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
PARIS CLUB PAYEE
SOLE LENDER
DL PANEL AGENT BANK
SYNDICATE LENDER
SOLE LENDER
LEAD/AGENT BANK
EXPORTER/OII INVESTOR
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SOLE LENDER
SOLE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300342,00005661,00005661,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PROJECT FINANCING GUARANTEE","LEAD/AGENT BANK
DL PANEL AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE
SYNDICATE LENDER"
HSBC BANK PLC,00300371,00005739,00005739,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC INTERNATIONAL TRADE FINANCE LIMITED,00306607,00004329,00004329,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HUSBANG LIMITED,00302547,00002586,00002586,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IBP CONEX LIMITED,00306413,00002589,00002589,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ICH HOLDINGS LIMITED,00301119,00002590,00002590,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ICL EXPORT SALES LIMITED,00308855,00004550,00004550,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IENGAR & CO.LIMITED,00306771,00002870,00002870,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INDONESIA IDN,NULL,00005646,00005646,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
INLAKS (UK) LIMITED,00300114,00002594,00002594,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
IRAQ IRQ,NULL,00005647,00005647,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
J MARR (SEAFOODS) LTD,00301882,00000419,00000419,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JAMES RICKWOOD & CO LTD &,00308717,00005692,00005692,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"JAMES RICKWOOD & CO.,LIMITED",00308717,00002611,00002611,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JAYKAY - EXIM LIMITED,00306534,00003189,00003189,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
JOSEPH RHODES LTD,00301694,00000744,00000744,"BOND SUPPORT
BOND SUPPORT
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOSEPH WALTON & SON (NELSON) LIMITED,00301718,00002703,00002703,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOSHUA BIGWOOD & SON LTD,00313938,00000741,00000741,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
K JESSOP & R JESSOP,NULL,00002219,00002219,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KANGERLISTIC LIMITED,00302025,00003326,00003326,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KELCO LIMITED,00303894,00002716,00002716,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KELLY-SPRINGFIELD TYRE COMPANY LIMITED,00300270,00002717,00002717,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KENYA KEN,NULL,00005611,00005611,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
KERIMCO LIMITED,00304821,00002721,00002721,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KHUSHIS TEXTORIUM,00312421,00002031,00002031,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"KING, TAUDEVIN & GREGSON LIMITED",00301655,00003995,00003995,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KRAFT FOODS UK LTD.,00302174,00002724,00002724,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KVAERNER ENERGY LIMITED,00301965,00004112,00004112,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
LAND ROVER EXPORTS LIMITED,00304854,00004581,00004581,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LANOTH LIMITED,00308946,00002801,00002801,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LAYCOCK ENGINEERING LIMITED,00301656,00002803,00002803,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"LAZARD & CO., LIMITED",00300288,00000347,00000347,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEES-NEWSOME LIMITED,00301628,00002804,00002804,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEITZ TOOLING UK LIMITED,00300347,00002807,00002807,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEVENTIS OVERSEAS LIMITED,00307491,00002810,00002810,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LINDE HEAVY TRUCK DIVISION LIMITED,00303031,00003902,00003902,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LINEBREAK LIMITED,00304017,00000720,00000720,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LISTER PETTER LTD,NULL,00005668,00005668,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LIMITED,00307494,00004555,00004555,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LTD,NULL,00005731,00005731,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LTD,00300328,00005732,00005732,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 0623/2623 BEAZLEY,00317123,00277856,00277856,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
PARIS CLUB PAYEE
RE-INSURER ECA"
LLOYDS SYNDICATE 2007 AXIS,00315336,00277825,00277825,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
RE-INSURER ECA
RE-INSURER ECA"
LUCERNE OVERSEAS INC,NULL,00002054,00002054,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LUMMUS MACKIE LTD,00308021,00000365,00000365,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MAHONIA LIMITED,00302860,00000993,00000993,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MAMELOK PRESS LIMITED,00300319,00002838,00002838,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005765,00005765,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARKETING EXCHANGE FOR AFRICA LIMITED,00306940,00002919,00002919,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MASSEY-FERGUSON-PERKINS-,NULL,00005693,00005693,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MATTHEY PRINTED PRODUCTS LIMITED,00304415,00002923,00002923,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MCBRIDES LIMITED,00302960,00002926,00002926,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MCGRAW-HILL INTERNATIONAL (U.K.) LIMITED,00302328,00002928,00002928,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MEDICAL ENGINEERING CONSULTANTS (1982) LIMITED,00308752,00000890,00000890,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MEGHRAJ INVESTMENT SERVICES COMPANY LIMITED,00301069,00003371,00003371,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
MELLON BANK N.A.,00308706,00002224,00002224,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MENTMORE LIMITED,00302524,00211568,00211568,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
METALLISATION LIMITED,00313325,00002935,00002935,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MIDDLEMORE LIMITED,00304098,00002937,00002937,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MINORIES FINANCE LIMITED,00300808,00002938,00002938,"PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MIRRLEES BLACKSTONE LTD,00304111,00004567,00004567,"PARIS CLUB CI TRANCHE
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE
EXPORT INSURANCE (EXIP)","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
UNINSURED AMOUNT"
MISWA CHEMICALS LIMITED,00306720,00002939,00002939,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MITSUI & CO UK PLC (DUPLICATE ENTRY DO NOT USE),NULL,00004096,00004096,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MN/GN MUKHI,NULL,00002296,00002296,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MOROCCO MAR,00309970,00005640,00005640,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
MOTAPRODUCTS AUTOMOTIVE LIMITED,00304602,00002947,00002947,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MR V K THAPAR,NULL,00002228,00002228,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MRS RAMCHANDANI,NULL,00002230,00002230,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MUKL HOUSEWARES LIMITED,00303893,00002950,00002950,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC PLC,00300364,00005673,00005673,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HUNSLET (HOLDINGS) LIMITED,00301556,00004079,00004079,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
I.C.B. EXPORT FINANCE LIMITED,00309192,00003208,00003208,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IG-REXOL LTD,00302946,00004021,00004021,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INDEBTED LIMITED,00313805,00004551,00004551,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTEGRA PRODUCTS LIMITED,00302171,00000717,00000717,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTRUM INSURANCE SERVICES LIMITED,00306646,00003210,00003210,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
IPT (UK) LIMITED,00307051,00002603,00002603,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IRWIN INDUSTRIAL TOOL COMPANY LIMITED,00301663,00002214,00002214,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
J G ASSUMALL,NULL,00002215,00002215,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JAMES F. LOW (ENGINEERS) LIMITED,00302099,00002761,00002761,PARIS CLUB OD TRANCHE,PARIS CLUB PAYEE
